,id,title,price,location,size,size_unit,bedrooms,bathrooms,location_region
432,4110604,شقة للبيع 250 م ميامى (على البحر مباشرة),5200000,على البحر مباشرة,250,متر²,3,2,ميامي
433,4053480,شقه للبيع على العيسوي الرئيسي,900000,العيسوي الرئيس بالقرب من اسكندر ابراهيم,100,متر²,2,1,ميامي
434,4095888,ميامى,3000000,ميامى على البحر,340,متر²,6,3,ميامي
435,4054153,شقة للبيع  154 م ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),1850000,ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),154,متر²,3,2,ميامي
436,4001775,شقة للبيع 110م تصلح سكني وإداري ميامي (شارع العيسوي ),1650000,ميامي شارع العيسوي,110,متر²,2,1,ميامي
437,4057677,شقق للبيع بميامي جمال عبد الناصر الرئيسي الاسكندرية,2400000,ميامي,240,متر²,4,2,ميامي
438,4072749,شقة للبيع  140 م ميامي (على البحر مباشرة),3500000,ميامي (على البحر مباشرة),140,متر²,2,2,ميامي
439,4008557,شقة تمليك في ميامي  - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
440,4132346,شقة للبيع في ميامي - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
441,3994117,شقة للبيع ميامى العيسوى رئيسي,2300000,شارع محمود العيسوي، ميامي,170,متر²,3,1,ميامي
442,4105326,شقة للبيع بمنطقة ميامي بمكان مميز جدا,1500000,شارع السباعي متفرع من اسكندر ابراهيم عمارة العشماوي,120,متر²,3,1,ميامي
443,4128088,شقة للبيع بأحدث التشطيبات والديكورات بأرقي أبراج خالد بن الوليد,1500000,ختلد,160,متر²,3,2,ميامي
444,4130925,الأسكندرية - ميامي - ش عبد السلام عارف أول خالد الوليد من جهة البحر,750000,ميامي، شارع عبد السلام عارف ، أو شارع متفرع من ش خالد ابن الوليد على بعد ٣٠٠ متر من شاطئ ميامي,120,متر²,3,1,ميامي
445,4069100,العيسوي شارع جلال حماد امام مستشفي مارى مرقص,2250000,شارع محمود العيسوي، ميامي,220,متر²,3,2,ميامي
446,4108418,شقة علي شارع اسكندر ابراهيم العمومي عالبحر لهواة الزوق الرفيع من المالك,1800000,شارع اسكندر ابراهيم عمومي بجوار السنترال,100,متر²,3,1,ميامي
447,4108285,شقة ثاني نمرة من البحر خلف أبراج أمون علي بعد خطوات من شارع خالد بنرالوليد,1400000,خلف أبراج أمون ، ميامي,130,متر²,3,1,ميامي
448,3963627,شقة للبيع 180 م ميامي ( شارع خالد ابن الوليد ),1900000,شارع خالد ابن الوليد,180,متر²,3,2,ميامي
449,4065522,شقه للبيع,2550000,العيسوى,170,متر²,3,3,ميامي
450,4113418,شقة للبيع  فى ميامى على البحر  100م TMZ6712,2100000,ميامي,100,متر²,2,1,ميامي
451,4114258,شقة للبيع في المندرة 105 م شارع سيدى كمال TMZ6504,900000,ميامي,105,متر²,2,1,ميامي
452,4110604,شقة للبيع 250 م ميامى (على البحر مباشرة),5200000,على البحر مباشرة,250,متر²,3,2,ميامي
453,4053480,شقه للبيع على العيسوي الرئيسي,900000,العيسوي الرئيس بالقرب من اسكندر ابراهيم,100,متر²,2,1,ميامي
454,4095888,ميامى,3000000,ميامى على البحر,340,متر²,6,3,ميامي
455,4054153,شقة للبيع  154 م ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),1850000,ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),154,متر²,3,2,ميامي
456,4001775,شقة للبيع 110م تصلح سكني وإداري ميامي (شارع العيسوي ),1650000,ميامي شارع العيسوي,110,متر²,2,1,ميامي
457,4057677,شقق للبيع بميامي جمال عبد الناصر الرئيسي الاسكندرية,2400000,ميامي,240,متر²,4,2,ميامي
458,4072749,شقة للبيع  140 م ميامي (على البحر مباشرة),3500000,ميامي (على البحر مباشرة),140,متر²,2,2,ميامي
459,4008557,شقة تمليك في ميامي  - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
460,4132346,شقة للبيع في ميامي - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
461,3994117,شقة للبيع ميامى العيسوى رئيسي,2300000,شارع محمود العيسوي، ميامي,170,متر²,3,1,ميامي
462,4105326,شقة للبيع بمنطقة ميامي بمكان مميز جدا,1500000,شارع السباعي متفرع من اسكندر ابراهيم عمارة العشماوي,120,متر²,3,1,ميامي
463,4128088,شقة للبيع بأحدث التشطيبات والديكورات بأرقي أبراج خالد بن الوليد,1500000,ختلد,160,متر²,3,2,ميامي
464,4130925,الأسكندرية - ميامي - ش عبد السلام عارف أول خالد الوليد من جهة البحر,750000,ميامي، شارع عبد السلام عارف ، أو شارع متفرع من ش خالد ابن الوليد على بعد ٣٠٠ متر من شاطئ ميامي,120,متر²,3,1,ميامي
465,4069100,العيسوي شارع جلال حماد امام مستشفي مارى مرقص,2250000,شارع محمود العيسوي، ميامي,220,متر²,3,2,ميامي
466,4108418,شقة علي شارع اسكندر ابراهيم العمومي عالبحر لهواة الزوق الرفيع من المالك,1800000,شارع اسكندر ابراهيم عمومي بجوار السنترال,100,متر²,3,1,ميامي
467,4108285,شقة ثاني نمرة من البحر خلف أبراج أمون علي بعد خطوات من شارع خالد بنرالوليد,1400000,خلف أبراج أمون ، ميامي,130,متر²,3,1,ميامي
468,3963627,شقة للبيع 180 م ميامي ( شارع خالد ابن الوليد ),1900000,شارع خالد ابن الوليد,180,متر²,3,2,ميامي
469,4065522,شقه للبيع,2550000,العيسوى,170,متر²,3,3,ميامي
470,4113418,شقة للبيع  فى ميامى على البحر  100م TMZ6712,2100000,ميامي,100,متر²,2,1,ميامي
471,4114258,شقة للبيع في المندرة 105 م شارع سيدى كمال TMZ6504,900000,ميامي,105,متر²,2,1,ميامي
472,4110604,شقة للبيع 250 م ميامى (على البحر مباشرة),5200000,على البحر مباشرة,250,متر²,3,2,ميامي
473,4053480,شقه للبيع على العيسوي الرئيسي,900000,العيسوي الرئيس بالقرب من اسكندر ابراهيم,100,متر²,2,1,ميامي
474,4095888,ميامى,3000000,ميامى على البحر,340,متر²,6,3,ميامي
475,4054153,شقة للبيع  154 م ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),1850000,ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),154,متر²,3,2,ميامي
476,4001775,شقة للبيع 110م تصلح سكني وإداري ميامي (شارع العيسوي ),1650000,ميامي شارع العيسوي,110,متر²,2,1,ميامي
477,4057677,شقق للبيع بميامي جمال عبد الناصر الرئيسي الاسكندرية,2400000,ميامي,240,متر²,4,2,ميامي
478,4072749,شقة للبيع  140 م ميامي (على البحر مباشرة),3500000,ميامي (على البحر مباشرة),140,متر²,2,2,ميامي
479,4008557,شقة تمليك في ميامي  - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
480,4132346,شقة للبيع في ميامي - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
481,3994117,شقة للبيع ميامى العيسوى رئيسي,2300000,شارع محمود العيسوي، ميامي,170,متر²,3,1,ميامي
482,4105326,شقة للبيع بمنطقة ميامي بمكان مميز جدا,1500000,شارع السباعي متفرع من اسكندر ابراهيم عمارة العشماوي,120,متر²,3,1,ميامي
483,4128088,شقة للبيع بأحدث التشطيبات والديكورات بأرقي أبراج خالد بن الوليد,1500000,ختلد,160,متر²,3,2,ميامي
484,4130925,الأسكندرية - ميامي - ش عبد السلام عارف أول خالد الوليد من جهة البحر,750000,ميامي، شارع عبد السلام عارف ، أو شارع متفرع من ش خالد ابن الوليد على بعد ٣٠٠ متر من شاطئ ميامي,120,متر²,3,1,ميامي
485,4069100,العيسوي شارع جلال حماد امام مستشفي مارى مرقص,2250000,شارع محمود العيسوي، ميامي,220,متر²,3,2,ميامي
486,4108418,شقة علي شارع اسكندر ابراهيم العمومي عالبحر لهواة الزوق الرفيع من المالك,1800000,شارع اسكندر ابراهيم عمومي بجوار السنترال,100,متر²,3,1,ميامي
487,4108285,شقة ثاني نمرة من البحر خلف أبراج أمون علي بعد خطوات من شارع خالد بنرالوليد,1400000,خلف أبراج أمون ، ميامي,130,متر²,3,1,ميامي
488,3963627,شقة للبيع 180 م ميامي ( شارع خالد ابن الوليد ),1900000,شارع خالد ابن الوليد,180,متر²,3,2,ميامي
489,4065522,شقه للبيع,2550000,العيسوى,170,متر²,3,3,ميامي
490,4113418,شقة للبيع  فى ميامى على البحر  100م TMZ6712,2100000,ميامي,100,متر²,2,1,ميامي
491,4114258,شقة للبيع في المندرة 105 م شارع سيدى كمال TMZ6504,900000,ميامي,105,متر²,2,1,ميامي
492,4110604,شقة للبيع 250 م ميامى (على البحر مباشرة),5200000,على البحر مباشرة,250,متر²,3,2,ميامي
493,4053480,شقه للبيع على العيسوي الرئيسي,900000,العيسوي الرئيس بالقرب من اسكندر ابراهيم,100,متر²,2,1,ميامي
494,4095888,ميامى,3000000,ميامى على البحر,340,متر²,6,3,ميامي
495,4054153,شقة للبيع  154 م ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),1850000,ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),154,متر²,3,2,ميامي
496,4001775,شقة للبيع 110م تصلح سكني وإداري ميامي (شارع العيسوي ),1650000,ميامي شارع العيسوي,110,متر²,2,1,ميامي
497,4057677,شقق للبيع بميامي جمال عبد الناصر الرئيسي الاسكندرية,2400000,ميامي,240,متر²,4,2,ميامي
498,4072749,شقة للبيع  140 م ميامي (على البحر مباشرة),3500000,ميامي (على البحر مباشرة),140,متر²,2,2,ميامي
499,4008557,شقة تمليك في ميامي  - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
500,4132346,شقة للبيع في ميامي - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
501,3994117,شقة للبيع ميامى العيسوى رئيسي,2300000,شارع محمود العيسوي، ميامي,170,متر²,3,1,ميامي
502,4105326,شقة للبيع بمنطقة ميامي بمكان مميز جدا,1500000,شارع السباعي متفرع من اسكندر ابراهيم عمارة العشماوي,120,متر²,3,1,ميامي
503,4128088,شقة للبيع بأحدث التشطيبات والديكورات بأرقي أبراج خالد بن الوليد,1500000,ختلد,160,متر²,3,2,ميامي
504,4130925,الأسكندرية - ميامي - ش عبد السلام عارف أول خالد الوليد من جهة البحر,750000,ميامي، شارع عبد السلام عارف ، أو شارع متفرع من ش خالد ابن الوليد على بعد ٣٠٠ متر من شاطئ ميامي,120,متر²,3,1,ميامي
505,4069100,العيسوي شارع جلال حماد امام مستشفي مارى مرقص,2250000,شارع محمود العيسوي، ميامي,220,متر²,3,2,ميامي
506,4108418,شقة علي شارع اسكندر ابراهيم العمومي عالبحر لهواة الزوق الرفيع من المالك,1800000,شارع اسكندر ابراهيم عمومي بجوار السنترال,100,متر²,3,1,ميامي
507,4108285,شقة ثاني نمرة من البحر خلف أبراج أمون علي بعد خطوات من شارع خالد بنرالوليد,1400000,خلف أبراج أمون ، ميامي,130,متر²,3,1,ميامي
508,3963627,شقة للبيع 180 م ميامي ( شارع خالد ابن الوليد ),1900000,شارع خالد ابن الوليد,180,متر²,3,2,ميامي
509,4065522,شقه للبيع,2550000,العيسوى,170,متر²,3,3,ميامي
510,4113418,شقة للبيع  فى ميامى على البحر  100م TMZ6712,2100000,ميامي,100,متر²,2,1,ميامي
511,4114258,شقة للبيع في المندرة 105 م شارع سيدى كمال TMZ6504,900000,ميامي,105,متر²,2,1,ميامي
512,4110604,شقة للبيع 250 م ميامى (على البحر مباشرة),5200000,على البحر مباشرة,250,متر²,3,2,ميامي
513,4053480,شقه للبيع على العيسوي الرئيسي,900000,العيسوي الرئيس بالقرب من اسكندر ابراهيم,100,متر²,2,1,ميامي
514,4095888,ميامى,3000000,ميامى على البحر,340,متر²,6,3,ميامي
515,4054153,شقة للبيع  154 م ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),1850000,ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),154,متر²,3,2,ميامي
516,4001775,شقة للبيع 110م تصلح سكني وإداري ميامي (شارع العيسوي ),1650000,ميامي شارع العيسوي,110,متر²,2,1,ميامي
517,4057677,شقق للبيع بميامي جمال عبد الناصر الرئيسي الاسكندرية,2400000,ميامي,240,متر²,4,2,ميامي
518,4072749,شقة للبيع  140 م ميامي (على البحر مباشرة),3500000,ميامي (على البحر مباشرة),140,متر²,2,2,ميامي
519,4008557,شقة تمليك في ميامي  - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
520,4132346,شقة للبيع في ميامي - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
521,3994117,شقة للبيع ميامى العيسوى رئيسي,2300000,شارع محمود العيسوي، ميامي,170,متر²,3,1,ميامي
522,4105326,شقة للبيع بمنطقة ميامي بمكان مميز جدا,1500000,شارع السباعي متفرع من اسكندر ابراهيم عمارة العشماوي,120,متر²,3,1,ميامي
523,4128088,شقة للبيع بأحدث التشطيبات والديكورات بأرقي أبراج خالد بن الوليد,1500000,ختلد,160,متر²,3,2,ميامي
524,4130925,الأسكندرية - ميامي - ش عبد السلام عارف أول خالد الوليد من جهة البحر,750000,ميامي، شارع عبد السلام عارف ، أو شارع متفرع من ش خالد ابن الوليد على بعد ٣٠٠ متر من شاطئ ميامي,120,متر²,3,1,ميامي
525,4069100,العيسوي شارع جلال حماد امام مستشفي مارى مرقص,2250000,شارع محمود العيسوي، ميامي,220,متر²,3,2,ميامي
526,4108418,شقة علي شارع اسكندر ابراهيم العمومي عالبحر لهواة الزوق الرفيع من المالك,1800000,شارع اسكندر ابراهيم عمومي بجوار السنترال,100,متر²,3,1,ميامي
527,4108285,شقة ثاني نمرة من البحر خلف أبراج أمون علي بعد خطوات من شارع خالد بنرالوليد,1400000,خلف أبراج أمون ، ميامي,130,متر²,3,1,ميامي
528,3963627,شقة للبيع 180 م ميامي ( شارع خالد ابن الوليد ),1900000,شارع خالد ابن الوليد,180,متر²,3,2,ميامي
529,4065522,شقه للبيع,2550000,العيسوى,170,متر²,3,3,ميامي
530,4113418,شقة للبيع  فى ميامى على البحر  100م TMZ6712,2100000,ميامي,100,متر²,2,1,ميامي
531,4114258,شقة للبيع في المندرة 105 م شارع سيدى كمال TMZ6504,900000,ميامي,105,متر²,2,1,ميامي
532,4110604,شقة للبيع 250 م ميامى (على البحر مباشرة),5200000,على البحر مباشرة,250,متر²,3,2,ميامي
533,4053480,شقه للبيع على العيسوي الرئيسي,900000,العيسوي الرئيس بالقرب من اسكندر ابراهيم,100,متر²,2,1,ميامي
534,4095888,ميامى,3000000,ميامى على البحر,340,متر²,6,3,ميامي
535,4054153,شقة للبيع  154 م ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),1850000,ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),154,متر²,3,2,ميامي
536,4001775,شقة للبيع 110م تصلح سكني وإداري ميامي (شارع العيسوي ),1650000,ميامي شارع العيسوي,110,متر²,2,1,ميامي
537,4057677,شقق للبيع بميامي جمال عبد الناصر الرئيسي الاسكندرية,2400000,ميامي,240,متر²,4,2,ميامي
538,4072749,شقة للبيع  140 م ميامي (على البحر مباشرة),3500000,ميامي (على البحر مباشرة),140,متر²,2,2,ميامي
539,4008557,شقة تمليك في ميامي  - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
540,4132346,شقة للبيع في ميامي - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
541,3994117,شقة للبيع ميامى العيسوى رئيسي,2300000,شارع محمود العيسوي، ميامي,170,متر²,3,1,ميامي
542,4105326,شقة للبيع بمنطقة ميامي بمكان مميز جدا,1500000,شارع السباعي متفرع من اسكندر ابراهيم عمارة العشماوي,120,متر²,3,1,ميامي
543,4128088,شقة للبيع بأحدث التشطيبات والديكورات بأرقي أبراج خالد بن الوليد,1500000,ختلد,160,متر²,3,2,ميامي
544,4130925,الأسكندرية - ميامي - ش عبد السلام عارف أول خالد الوليد من جهة البحر,750000,ميامي، شارع عبد السلام عارف ، أو شارع متفرع من ش خالد ابن الوليد على بعد ٣٠٠ متر من شاطئ ميامي,120,متر²,3,1,ميامي
545,4069100,العيسوي شارع جلال حماد امام مستشفي مارى مرقص,2250000,شارع محمود العيسوي، ميامي,220,متر²,3,2,ميامي
546,4108418,شقة علي شارع اسكندر ابراهيم العمومي عالبحر لهواة الزوق الرفيع من المالك,1800000,شارع اسكندر ابراهيم عمومي بجوار السنترال,100,متر²,3,1,ميامي
547,4108285,شقة ثاني نمرة من البحر خلف أبراج أمون علي بعد خطوات من شارع خالد بنرالوليد,1400000,خلف أبراج أمون ، ميامي,130,متر²,3,1,ميامي
548,3963627,شقة للبيع 180 م ميامي ( شارع خالد ابن الوليد ),1900000,شارع خالد ابن الوليد,180,متر²,3,2,ميامي
549,4065522,شقه للبيع,2550000,العيسوى,170,متر²,3,3,ميامي
550,4113418,شقة للبيع  فى ميامى على البحر  100م TMZ6712,2100000,ميامي,100,متر²,2,1,ميامي
551,4114258,شقة للبيع في المندرة 105 م شارع سيدى كمال TMZ6504,900000,ميامي,105,متر²,2,1,ميامي
552,4110604,شقة للبيع 250 م ميامى (على البحر مباشرة),5200000,على البحر مباشرة,250,متر²,3,2,ميامي
553,4053480,شقه للبيع على العيسوي الرئيسي,900000,العيسوي الرئيس بالقرب من اسكندر ابراهيم,100,متر²,2,1,ميامي
554,4095888,ميامى,3000000,ميامى على البحر,340,متر²,6,3,ميامي
555,4054153,شقة للبيع  154 م ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),1850000,ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),154,متر²,3,2,ميامي
556,4001775,شقة للبيع 110م تصلح سكني وإداري ميامي (شارع العيسوي ),1650000,ميامي شارع العيسوي,110,متر²,2,1,ميامي
557,4057677,شقق للبيع بميامي جمال عبد الناصر الرئيسي الاسكندرية,2400000,ميامي,240,متر²,4,2,ميامي
558,4072749,شقة للبيع  140 م ميامي (على البحر مباشرة),3500000,ميامي (على البحر مباشرة),140,متر²,2,2,ميامي
559,4008557,شقة تمليك في ميامي  - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
560,4132346,شقة للبيع في ميامي - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
561,3994117,شقة للبيع ميامى العيسوى رئيسي,2300000,شارع محمود العيسوي، ميامي,170,متر²,3,1,ميامي
562,4105326,شقة للبيع بمنطقة ميامي بمكان مميز جدا,1500000,شارع السباعي متفرع من اسكندر ابراهيم عمارة العشماوي,120,متر²,3,1,ميامي
563,4128088,شقة للبيع بأحدث التشطيبات والديكورات بأرقي أبراج خالد بن الوليد,1500000,ختلد,160,متر²,3,2,ميامي
564,4130925,الأسكندرية - ميامي - ش عبد السلام عارف أول خالد الوليد من جهة البحر,750000,ميامي، شارع عبد السلام عارف ، أو شارع متفرع من ش خالد ابن الوليد على بعد ٣٠٠ متر من شاطئ ميامي,120,متر²,3,1,ميامي
565,4069100,العيسوي شارع جلال حماد امام مستشفي مارى مرقص,2250000,شارع محمود العيسوي، ميامي,220,متر²,3,2,ميامي
566,4108418,شقة علي شارع اسكندر ابراهيم العمومي عالبحر لهواة الزوق الرفيع من المالك,1800000,شارع اسكندر ابراهيم عمومي بجوار السنترال,100,متر²,3,1,ميامي
567,4108285,شقة ثاني نمرة من البحر خلف أبراج أمون علي بعد خطوات من شارع خالد بنرالوليد,1400000,خلف أبراج أمون ، ميامي,130,متر²,3,1,ميامي
568,3963627,شقة للبيع 180 م ميامي ( شارع خالد ابن الوليد ),1900000,شارع خالد ابن الوليد,180,متر²,3,2,ميامي
569,4065522,شقه للبيع,2550000,العيسوى,170,متر²,3,3,ميامي
570,4113418,شقة للبيع  فى ميامى على البحر  100م TMZ6712,2100000,ميامي,100,متر²,2,1,ميامي
571,4114258,شقة للبيع في المندرة 105 م شارع سيدى كمال TMZ6504,900000,ميامي,105,متر²,2,1,ميامي
572,4110604,شقة للبيع 250 م ميامى (على البحر مباشرة),5200000,على البحر مباشرة,250,متر²,3,2,ميامي
573,4053480,شقه للبيع على العيسوي الرئيسي,900000,العيسوي الرئيس بالقرب من اسكندر ابراهيم,100,متر²,2,1,ميامي
574,4095888,ميامى,3000000,ميامى على البحر,340,متر²,6,3,ميامي
575,4054153,شقة للبيع  154 م ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),1850000,ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),154,متر²,3,2,ميامي
576,4001775,شقة للبيع 110م تصلح سكني وإداري ميامي (شارع العيسوي ),1650000,ميامي شارع العيسوي,110,متر²,2,1,ميامي
577,4057677,شقق للبيع بميامي جمال عبد الناصر الرئيسي الاسكندرية,2400000,ميامي,240,متر²,4,2,ميامي
578,4072749,شقة للبيع  140 م ميامي (على البحر مباشرة),3500000,ميامي (على البحر مباشرة),140,متر²,2,2,ميامي
579,4008557,شقة تمليك في ميامي  - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
580,4132346,شقة للبيع في ميامي - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
581,3994117,شقة للبيع ميامى العيسوى رئيسي,2300000,شارع محمود العيسوي، ميامي,170,متر²,3,1,ميامي
582,4105326,شقة للبيع بمنطقة ميامي بمكان مميز جدا,1500000,شارع السباعي متفرع من اسكندر ابراهيم عمارة العشماوي,120,متر²,3,1,ميامي
583,4128088,شقة للبيع بأحدث التشطيبات والديكورات بأرقي أبراج خالد بن الوليد,1500000,ختلد,160,متر²,3,2,ميامي
584,4130925,الأسكندرية - ميامي - ش عبد السلام عارف أول خالد الوليد من جهة البحر,750000,ميامي، شارع عبد السلام عارف ، أو شارع متفرع من ش خالد ابن الوليد على بعد ٣٠٠ متر من شاطئ ميامي,120,متر²,3,1,ميامي
585,4069100,العيسوي شارع جلال حماد امام مستشفي مارى مرقص,2250000,شارع محمود العيسوي، ميامي,220,متر²,3,2,ميامي
586,4108418,شقة علي شارع اسكندر ابراهيم العمومي عالبحر لهواة الزوق الرفيع من المالك,1800000,شارع اسكندر ابراهيم عمومي بجوار السنترال,100,متر²,3,1,ميامي
587,4108285,شقة ثاني نمرة من البحر خلف أبراج أمون علي بعد خطوات من شارع خالد بنرالوليد,1400000,خلف أبراج أمون ، ميامي,130,متر²,3,1,ميامي
588,3963627,شقة للبيع 180 م ميامي ( شارع خالد ابن الوليد ),1900000,شارع خالد ابن الوليد,180,متر²,3,2,ميامي
589,4065522,شقه للبيع,2550000,العيسوى,170,متر²,3,3,ميامي
590,4113418,شقة للبيع  فى ميامى على البحر  100م TMZ6712,2100000,ميامي,100,متر²,2,1,ميامي
591,4114258,شقة للبيع في المندرة 105 م شارع سيدى كمال TMZ6504,900000,ميامي,105,متر²,2,1,ميامي
592,4110604,شقة للبيع 250 م ميامى (على البحر مباشرة),5200000,على البحر مباشرة,250,متر²,3,2,ميامي
593,4053480,شقه للبيع على العيسوي الرئيسي,900000,العيسوي الرئيس بالقرب من اسكندر ابراهيم,100,متر²,2,1,ميامي
594,4095888,ميامى,3000000,ميامى على البحر,340,متر²,6,3,ميامي
595,4054153,شقة للبيع  154 م ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),1850000,ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),154,متر²,3,2,ميامي
596,4001775,شقة للبيع 110م تصلح سكني وإداري ميامي (شارع العيسوي ),1650000,ميامي شارع العيسوي,110,متر²,2,1,ميامي
597,4057677,شقق للبيع بميامي جمال عبد الناصر الرئيسي الاسكندرية,2400000,ميامي,240,متر²,4,2,ميامي
598,4072749,شقة للبيع  140 م ميامي (على البحر مباشرة),3500000,ميامي (على البحر مباشرة),140,متر²,2,2,ميامي
599,4008557,شقة تمليك في ميامي  - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
600,4132346,شقة للبيع في ميامي - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
601,3994117,شقة للبيع ميامى العيسوى رئيسي,2300000,شارع محمود العيسوي، ميامي,170,متر²,3,1,ميامي
602,4105326,شقة للبيع بمنطقة ميامي بمكان مميز جدا,1500000,شارع السباعي متفرع من اسكندر ابراهيم عمارة العشماوي,120,متر²,3,1,ميامي
603,4128088,شقة للبيع بأحدث التشطيبات والديكورات بأرقي أبراج خالد بن الوليد,1500000,ختلد,160,متر²,3,2,ميامي
604,4130925,الأسكندرية - ميامي - ش عبد السلام عارف أول خالد الوليد من جهة البحر,750000,ميامي، شارع عبد السلام عارف ، أو شارع متفرع من ش خالد ابن الوليد على بعد ٣٠٠ متر من شاطئ ميامي,120,متر²,3,1,ميامي
605,4069100,العيسوي شارع جلال حماد امام مستشفي مارى مرقص,2250000,شارع محمود العيسوي، ميامي,220,متر²,3,2,ميامي
606,4108418,شقة علي شارع اسكندر ابراهيم العمومي عالبحر لهواة الزوق الرفيع من المالك,1800000,شارع اسكندر ابراهيم عمومي بجوار السنترال,100,متر²,3,1,ميامي
607,4108285,شقة ثاني نمرة من البحر خلف أبراج أمون علي بعد خطوات من شارع خالد بنرالوليد,1400000,خلف أبراج أمون ، ميامي,130,متر²,3,1,ميامي
608,3963627,شقة للبيع 180 م ميامي ( شارع خالد ابن الوليد ),1900000,شارع خالد ابن الوليد,180,متر²,3,2,ميامي
609,4065522,شقه للبيع,2550000,العيسوى,170,متر²,3,3,ميامي
610,4113418,شقة للبيع  فى ميامى على البحر  100م TMZ6712,2100000,ميامي,100,متر²,2,1,ميامي
611,4114258,شقة للبيع في المندرة 105 م شارع سيدى كمال TMZ6504,900000,ميامي,105,متر²,2,1,ميامي
612,4110604,شقة للبيع 250 م ميامى (على البحر مباشرة),5200000,على البحر مباشرة,250,متر²,3,2,ميامي
613,4053480,شقه للبيع على العيسوي الرئيسي,900000,العيسوي الرئيس بالقرب من اسكندر ابراهيم,100,متر²,2,1,ميامي
614,4095888,ميامى,3000000,ميامى على البحر,340,متر²,6,3,ميامي
615,4054153,شقة للبيع  154 م ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),1850000,ميامي ( ش اسكندر ابراهيم - ثالث نمرة من البحر),154,متر²,3,2,ميامي
616,4001775,شقة للبيع 110م تصلح سكني وإداري ميامي (شارع العيسوي ),1650000,ميامي شارع العيسوي,110,متر²,2,1,ميامي
617,4057677,شقق للبيع بميامي جمال عبد الناصر الرئيسي الاسكندرية,2400000,ميامي,240,متر²,4,2,ميامي
618,4072749,شقة للبيع  140 م ميامي (على البحر مباشرة),3500000,ميامي (على البحر مباشرة),140,متر²,2,2,ميامي
619,4008557,شقة تمليك في ميامي  - 220 متر بحر مباشر TMZ7253,7000000,ميامي,220,متر²,2,2,ميامي
0,4057175,شقة سوبر لوكس للبيع الدخيلة على البحر مباشر,2100000,ميناء الدخيلة، الاسكندرية,230,متر²,1,1,ميناء الدخيلة
1,4010335,للبيع - شقق سوبر لوكس فى ميناء الدخيلة,1200000,ميناء الدخيلة، الاسكندرية,200,متر²,1,1,ميناء الدخيلة
2,3919341,شقه علي البحر مباشرةً امام نادي الشرطة + باكيه جراج,1400000,علي كورنيش الدخيلة امام نادي الشرطة وسي جل الدخيلة,152,متر²,3,1,ميناء الدخيلة
3,3936456,شقق للبيع فى ميناء الدخيلة شارع الجيش كود M9038,9900000,Port Of El Dekheila، Alexandria,300,متر²,4,4,ميناء الدخيلة
